"artifact"	"year"	"metric"	"rows"	"distinct_values"	"min"	"max"	"nonzero_count"	"finding"	"delimiter"	"columns"	"path"
"output_smoke_days_nuts3_annual"	"2018"	"smoke_days"	"26"	"4"	"0"	"83.7662553210272"	"4"	"VARIED"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2019"	"smoke_days"	"26"	"4"	"0"	"66.0908999750021"	"4"	"VARIED"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2020"	"smoke_days"	"26"	"4"	"0"	"48.4155446289769"	"4"	"VARIED"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2021"	"smoke_days"	"26"	"4"	"0"	"30.7401892829517"	"4"	"VARIED"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2022"	"smoke_days"	"26"	"2"	"0"	"13.0648339369266"	"2"	"VARIED"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2023"	"smoke_days"	"26"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2024"	"smoke_days"	"26"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2015"	"smoke_score_mean"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2016"	"smoke_score_mean"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2017"	"smoke_score_mean"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2018"	"smoke_score_mean"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2019"	"smoke_score_mean"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2020"	"smoke_score_mean"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2021"	"smoke_score_mean"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2022"	"smoke_score_mean"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2023"	"smoke_score_mean"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2024"	"smoke_score_mean"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2015"	"smoke_score_p80"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2016"	"smoke_score_p80"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2017"	"smoke_score_p80"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2018"	"smoke_score_p80"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2019"	"smoke_score_p80"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2020"	"smoke_score_p80"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2021"	"smoke_score_p80"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2022"	"smoke_score_p80"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2023"	"smoke_score_p80"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2024"	"smoke_score_p80"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2015"	"smoke_method"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2016"	"smoke_method"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2017"	"smoke_method"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2018"	"smoke_method"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2019"	"smoke_method"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2020"	"smoke_method"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2021"	"smoke_method"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2022"	"smoke_method"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2023"	"smoke_method"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2024"	"smoke_method"	"26"	"0"	""	""	"0"	"NO_NUMERIC_VALUES"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2015"	"smoke_missing_flag"	"26"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2016"	"smoke_missing_flag"	"26"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2017"	"smoke_missing_flag"	"26"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2018"	"smoke_missing_flag"	"26"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2019"	"smoke_missing_flag"	"26"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2020"	"smoke_missing_flag"	"26"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2021"	"smoke_missing_flag"	"26"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2022"	"smoke_missing_flag"	"26"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2023"	"smoke_missing_flag"	"26"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_nuts3_annual"	"2024"	"smoke_missing_flag"	"26"	"1"	"0"	"0"	"0"	"ALL_ZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_nuts3_annual_2015_2024.csv"
"output_smoke_days_municipio"	"2015"	"smoke_days"	"278"	"1"	"13.9755839806837"	"13.9755839806837"	"278"	"HOMOGENEOUS_NONZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2016"	"smoke_days"	"278"	"1"	"12.1226415871457"	"12.1226415871457"	"278"	"HOMOGENEOUS_NONZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2017"	"smoke_days"	"278"	"1"	"10.2696991936076"	"10.2696991936076"	"278"	"HOMOGENEOUS_NONZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2018"	"smoke_days"	"278"	"1"	"8.4167568000696"	"8.4167568000696"	"278"	"HOMOGENEOUS_NONZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
"output_smoke_days_municipio"	"2019"	"smoke_days"	"278"	"1"	"6.56381440653156"	"6.56381440653156"	"278"	"HOMOGENEOUS_NONZERO"	"SEMICOLON"	"unit_id,year,smoke_days,smoke_score_mean,smoke_score_p80,smoke_method,smoke_missing_flag"	"D:\GATA_MODULEC_UNIFIED_PROCESS\GATA_ModuleC_pipeline_unified_20260529_110642\03_RUNTIMES\ModuleC_RUNTIME_10D7_REAL_PRODUCER_PATCH_20260531_083731_ITER3\03_outputs\tables\smoke_days_municipio_2015_2024.csv"
